vft_20Hz.csv,1810892.9191961247,vft_20Hz.csv,2791773.2496960624
cft_50Hz.csv,1794167.129282262,cft_50Hz.csv,5625254.060109808
vft_80Hz.csv,1665622.5391229163,vft_80Hz.csv,6208119.498383737
dft_50Hz.csv,1688808.933878517,dft_50Hz.csv,6686749.317630262
cft_80Hz.csv,1674364.2274295373,cft_80Hz.csv,6256954.764347306
dft_20Hz.csv,1760897.5330990108,dft_20Hz.csv,5817744.924211473
vft_50Hz.csv,1789300.3541875256,vft_50Hz.csv,5665595.212544016
cft_20Hz.csv,1812312.7695794813,cft_20Hz.csv,2799232.550196433
dft_80Hz.csv,1659873.0287065438,dft_80Hz.csv,6631834.776886655
